id,key,value,type
1769032818,capacity,2,regular
1769032818,fee,no,regular
1769032818,note,ALOHA ST 0050 BLOCK N SIDE (  40) 40 FT E/O 5TH AVE N,regular
1769032818,operator,SDOT,regular
1769032818,bike_rack:condition,good,sdot
1769032818,bike_rack:facility,SGL,sdot
1769032818,bike_rack:id,BKR-366,sdot
1769032818,bike_rack:type,BKR,sdot
1769032818,source,SDOT Bike Rack Import 2012,regular
1769032818,license,Public Domain,source
1769032818,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032818,start_date,2005-11-23,regular
1769032819,amenity,bicycle_parking,regular
1769032819,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032819,capacity,2,regular
1769032819,fee,no,regular
1769032819,note,DEXTER AVE N 0090 BLOCK E SIDE ( 118) 118 FT N/O ALOHA ST,regular
1769032819,operator,SDOT,regular
1769032819,bike_rack:condition,good,sdot
1769032819,bike_rack:facility,SGL,sdot
1769032819,bike_rack:id,BKR-436,sdot
1769032819,bike_rack:type,BKR,sdot
1769032819,source,SDOT Bike Rack Import 2012,regular
1769032819,license,Public Domain,source
1769032819,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032819,start_date,2008-04-14,regular
1769032820,amenity,bicycle_parking,regular
1769032820,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032820,capacity,2,regular
1769032820,fee,no,regular
1769032820,note,8TH AVE N 0090 BLOCK W SIDE ( 379) 360 FT S/O WESTLAKE S AVE N,regular
1769032820,operator,SDOT,regular
1769032820,bike_rack:condition,good,sdot
1769032820,bike_rack:facility,SGL,sdot
1769032820,bike_rack:id,BKR-1672,sdot
1769032820,bike_rack:type,BKR,sdot
1769032820,source,SDOT Bike Rack Import 2012,regular
1769032820,license,Public Domain,source
1769032820,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032829,amenity,bicycle_parking,regular
1769032829,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032829,capacity,2,regular
1769032829,fee,no,regular
1769032829,note,8TH AVE N 0090 BLOCK W SIDE ( 488) 251 FT S/O WESTLAKE S AVE N,regular
1769032829,operator,SDOT,regular
1769032829,bike_rack:condition,good,sdot
1769032829,bike_rack:facility,SGL,sdot
1769032829,bike_rack:id,BKR-1673,sdot
1769032829,bike_rack:type,BKR,sdot
1769032829,source,SDOT Bike Rack Import 2012,regular
1769032829,license,Public Domain,source
1769032829,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032829,start_date,2009-08-03,regular
1769032833,amenity,bicycle_parking,regular
1769032833,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032833,capacity,2,regular
1769032833,fee,no,regular
1769032833,note,E PROSPECT ST 0190 BLOCK N SIDE (  36) 36 FT E/O 19TH AVE E,regular
1769032833,operator,SDOT,regular
1769032833,bike_rack:condition,good,sdot
1769032833,bike_rack:facility,SGL,sdot
1769032833,bike_rack:id,BKR-2279,sdot
1769032833,bike_rack:type,BKR,sdot
1769032833,source,SDOT Bike Rack Import 2012,regular
1769032833,license,Public Domain,source
1769032833,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032836,amenity,bicycle_parking,regular
1769032836,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032836,capacity,2,regular
1769032836,fee,no,regular
1769032836,note,DEXTER AVE N 0120 BLOCK W SIDE ( 118) 118 FT N/O HIGHLAND DR,regular
1769032836,operator,SDOT,regular
1769032836,bike_rack:condition,good,sdot
1769032836,bike_rack:facility,SGL,sdot
1769032836,bike_rack:id,BKR-437,sdot
1769032836,bike_rack:type,BKR,sdot
1769032836,source,SDOT Bike Rack Import 2012,regular
1769032836,license,Public Domain,source
1769032836,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032836,start_date,2008-04-14,regular
1769032837,amenity,bicycle_parking,regular
1769032837,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032837,capacity,8,regular
1769032837,fee,no,regular
1769032837,note,EASTLAKE AVE E 0110 BLOCK NW SIDE ( 746) 26 FT SW/O E NELSON PL,regular
1769032837,operator,SDOT,regular
1769032837,bike_rack:condition,good,sdot
1769032837,bike_rack:facility,SGL,sdot
1769032837,bike_rack:id,BKR-2134,sdot
1769032837,bike_rack:type,BKR,sdot
1769032837,source,SDOT Bike Rack Import 2012,regular
1769032837,license,Public Domain,source
1769032837,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032839,amenity,bicycle_parking,regular
1769032839,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032839,capacity,2,regular
1769032839,fee,no,regular
1769032839,note,WESTLAKE AVE N 0120 BLOCK W SIDE ( 715) 180 FT S/O GALER S ST,regular
1769032839,operator,SDOT,regular
1769032839,bike_rack:condition,good,sdot
1769032839,bike_rack:facility,SGL,sdot
1769032839,bike_rack:id,BKR-1679,sdot
1769032839,bike_rack:type,BKR,sdot
1769032839,source,SDOT Bike Rack Import 2012,regular
1769032839,license,Public Domain,source
1769032839,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032840,amenity,bicycle_parking,regular
1769032840,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032840,capacity,2,regular
1769032840,fee,no,regular
1769032840,note,WESTLAKE AVE N 0120 BLOCK W SIDE ( 741) 154 FT S/O GALER S ST,regular
1769032840,operator,SDOT,regular
1769032840,bike_rack:condition,good,sdot
1769032840,bike_rack:facility,SGL,sdot
1769032840,bike_rack:id,BKR-1674,sdot
1769032840,bike_rack:type,BKR,sdot
1769032840,source,SDOT Bike Rack Import 2012,regular
1769032840,license,Public Domain,source
1769032840,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032841,amenity,bicycle_parking,regular
1769032841,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032841,capacity,10,regular
1769032841,fee,no,regular
1769032841,note,19TH AVE E 0120 BLOCK W SIDE ( 439) 117 FT S/O E GALER ST,regular
1769032841,operator,SDOT,regular
1769032841,bike_rack:condition,good,sdot
1769032841,bike_rack:facility,SGL,sdot
1769032841,bike_rack:id,BKR-858,sdot
1769032841,bike_rack:type,BKR,sdot
1769032841,source,SDOT Bike Rack Import 2012,regular
1769032841,license,Public Domain,source
1769032841,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032841,start_date,2008-03-21,regular
1769032842,amenity,bicycle_parking,regular
1769032842,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032842,capacity,2,regular
1769032842,fee,no,regular
1769032842,note,18TH AVE E 0120 BLOCK E SIDE ( 460) 124 FT S/O E GALER ST,regular
1769032842,operator,SDOT,regular
1769032842,bike_rack:facility,SGL,sdot
1769032842,bike_rack:id,BKR-6,sdot
1769032842,bike_rack:type,BKR,sdot
1769032842,source,SDOT Bike Rack Import 2012,regular
1769032842,license,Public Domain,source
1769032842,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032843,amenity,bicycle_parking,regular
1769032843,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032843,capacity,7,regular
1769032843,fee,no,regular
1769032843,note,19TH AVE E 0120 BLOCK W SIDE ( 495) 61 FT S/O E GALER ST,regular
1769032843,operator,SDOT,regular
1769032843,bike_rack:condition,good,sdot
1769032843,bike_rack:facility,SGL,sdot
1769032843,bike_rack:id,BKR-1600,sdot
1769032843,bike_rack:type,BKR,sdot
1769032843,source,SDOT Bike Rack Import 2012,regular
1769032843,license,Public Domain,source
1769032843,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032888,amenity,bicycle_parking,regular
1769032888,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032888,capacity,2,regular
1769032888,fee,no,regular
1769032888,note,E GALER ST 0165 BLOCK N SIDE (  98) 5 FT W/O 17TH AVE E,regular
1769032888,operator,SDOT,regular
1769032888,bike_rack:condition,good,sdot
1769032888,bike_rack:facility,SGL,sdot
1769032888,bike_rack:id,BKR-953,sdot
1769032888,bike_rack:type,BKR,sdot
1769032888,source,SDOT Bike Rack Import 2012,regular
1769032888,license,Public Domain,source
1769032888,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032888,start_date,2008-03-13,regular
1769032932,amenity,bicycle_parking,regular
1769032932,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769032932,capacity,2,regular
1769032932,fee,no,regular
1769032932,note,E GALER ST 0165 BLOCK N SIDE (  94) 9 FT W/O 17TH AVE E,regular
1769032932,operator,SDOT,regular
1769032932,bike_rack:condition,good,sdot
1769032932,bike_rack:facility,SGL,sdot
1769032932,bike_rack:id,BKR-952,sdot
1769032932,bike_rack:type,BKR,sdot
1769032932,source,SDOT Bike Rack Import 2012,regular
1769032932,license,Public Domain,source
1769032932,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769032932,start_date,2008-03-13,regular
1769033103,amenity,bicycle_parking,regular
1769033103,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033103,capacity,2,regular
1769033103,fee,no,regular
1769033103,note,HAYES ST 0070 BLOCK N SIDE (  26) 26 FT E/O DEXTER AVE N,regular
1769033103,operator,SDOT,regular
1769033103,bike_rack:condition,good,sdot
1769033103,bike_rack:facility,SGL,sdot
1769033103,bike_rack:id,BKR-1697,sdot
1769033103,bike_rack:type,BKR,sdot
1769033103,source,SDOT Bike Rack Import 2012,regular
1769033103,license,Public Domain,source
1769033103,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033103,start_date,2006-06-15,regular
1769033104,amenity,bicycle_parking,regular
1769033104,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033104,capacity,2,regular
1769033104,fee,no,regular
1769033104,note,E MADISON ST 0400 BLOCK NW SIDE ( 106) 106 FT NE/O MCGILVRA N BV E,regular
1769033104,operator,SDOT,regular
1769033104,bike_rack:condition,good,sdot
1769033104,bike_rack:facility,SGL,sdot
1769033104,bike_rack:id,BKR-2677,sdot
1769033104,bike_rack:type,BKR,sdot
1769033104,source,SDOT Bike Rack Import 2012,regular
1769033104,license,Public Domain,source
1769033104,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033104,start_date,2009-07-20,regular
1769033106,amenity,bicycle_parking,regular
1769033106,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033106,capacity,2,regular
1769033106,fee,no,regular
1769033106,note,E MADISON ST 0400 BLOCK SE SIDE ( 175) 175 FT NE/O MCGILVRA N BV E,regular
1769033106,operator,SDOT,regular
1769033106,bike_rack:condition,good,sdot
1769033106,bike_rack:facility,SGL,sdot
1769033106,bike_rack:id,BKR-2795,sdot
1769033106,bike_rack:type,BKR,sdot
1769033106,source,SDOT Bike Rack Import 2012,regular
1769033106,license,Public Domain,source
1769033106,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033107,amenity,bicycle_parking,regular
1769033107,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033107,capacity,2,regular
1769033107,fee,no,regular
1769033107,note,E MADISON ST 0400 BLOCK NW SIDE ( 124) 124 FT NE/O MCGILVRA N BV E,regular
1769033107,operator,SDOT,regular
1769033107,bike_rack:condition,good,sdot
1769033107,bike_rack:facility,SGL,sdot
1769033107,bike_rack:id,BKR-2797,sdot
1769033107,bike_rack:type,BKR,sdot
1769033107,source,SDOT Bike Rack Import 2012,regular
1769033107,license,Public Domain,source
1769033107,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033108,amenity,bicycle_parking,regular
1769033108,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033108,capacity,2,regular
1769033108,fee,no,regular
1769033108,note,E MADISON ST 0400 BLOCK NW SIDE ( 221) 136 FT SW/O E BLAINE ST,regular
1769033108,operator,SDOT,regular
1769033108,bike_rack:condition,good,sdot
1769033108,bike_rack:facility,SGL,sdot
1769033108,bike_rack:id,BKR-2798,sdot
1769033108,bike_rack:type,BKR,sdot
1769033108,source,SDOT Bike Rack Import 2012,regular
1769033108,license,Public Domain,source
1769033108,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033109,amenity,bicycle_parking,regular
1769033109,attribution,"City of Seattle, Department of Transportation, Traffic Management, Bicycle Program",regular
1769033109,capacity,2,regular
1769033109,fee,no,regular
1769033109,note,E MADISON ST 0400 BLOCK NW SIDE ( 263) 94 FT SW/O E BLAINE ST,regular
1769033109,operator,SDOT,regular
1769033109,bike_rack:condition,good,sdot
1769033109,bike_rack:facility,SGL,sdot
1769033109,bike_rack:id,BKR-2678,sdot
1769033109,bike_rack:type,BKR,sdot
1769033109,source,SDOT Bike Rack Import 2012,regular
1769033109,license,Public Domain,source
1769033109,url,http://www.seattle.gov/transportation/bikeprogram.htm,source
1769033109,start_date,2009-07-20,regular
1774033170,housenumber,1190,addr
1774033170,postcode,98109,addr
1774033170,street,Thomas Street,addr
1774033170,source,knowledge,regular
1774033179,amenity,restaurant,regular
1774033179,cuisine,burger,regular
1774033179,name,LunchBox Laboratory,regular
1774033179,source,knowledge,regular
1774201700,city,Seattle,addr
1774201700,housenumber,1415,addr
1774201700,postcode,98101,addr
1774201700,street,5th Avenue,addr
1774201700,amenity,pub,regular
1774201700,name,Elephant and Castle,regular
1774201700,source,knowledge,regular
1774201700,website,http://elephantcastle.com,regular
1785487676,city,Seattle,addr
1785487676,housenumber,506,addr
1785487676,postcode,98104,addr
1785487676,street,2nd Avenue,addr
1785487676,amenity,restaurant,regular
1785487676,name,Bandol,regular
1785487676,phone,+1 206 624-0332,regular
1785487676,source,Pioneer Square Association,regular
1785487676,website,http://www.divaespresso.com/,regular
1785495452,highway,crossing,regular
1785496920,highway,crossing,regular
1793521066,amenity,cafe,regular
1793521066,name,Zoka,regular
1802312007,city,Seattle,addr
1802312007,housenumber,1517,addr
1802312007,postcode,98122,addr
1802312007,street,14th Avenue,addr
1802312007,unit,B,addr
1802312007,amenity,cafe,regular
1802312007,cuisine,coffee_shop,regular
1802312007,name,Porchlight Coffee,regular
1802312007,website,http://porchlightcoffee.com/,regular
1806343848,highway,stop,regular
1806641324,amenity,parking,regular
1806641324,parking,underground,regular
1806705686,bus,yes,regular
1806705686,stop_id,3035,gtfs
1806705686,name,Seneca St & Boren Ave,regular
1806705686,public_transport,stop_position,regular
1806705686,ref,3035,regular
1806707927,entrance,yes,regular
1806708076,entrance,yes,regular
1806728000,amenity,parking_entrance,regular
1806728000,fee,yes,regular
1806728000,parking,multi-storey,regular
1806728000,ref,P1,regular
1808049110,city,Seattle,addr
1808049110,housenumber,1718,addr
1808049110,postcode,98122,addr
1808049110,street,Melrose Avenue,addr
1808049110,entrance,main,regular
1808941230,housenumber,1221,addr
1808941230,postcode,98101,addr
1808941230,street,Minor Avenue,addr
1808941230,entrance,yes,regular
1809238334,city,Seattle,addr
1809238334,housenumber,1301,addr
1809238334,state,wa,addr
1809238334,street,Alaskan Way,addr
1809238334,attraction,big_wheel,regular
1809238334,name,Seattle Great Wheel,regular
1809238334,phone,(206) 623-8607,regular
1809238334,source,survey,regular
1809238334,tourism,attraction,regular
1809238334,website,http://seattlegreatwheel.com/,regular
1809238334,wikipedia,en:Seattle Great Wheel,regular
1809458986,entrance,yes,regular
1809473095,railway,level_crossing,regular
1809473095,source,Bing,regular
1809480302,city,Seattle,addr
1809480302,housenumber,1312,addr
1809480302,postcode,98122,addr
1809480302,street,East Denny Way,addr
1809480302,entrance,yes,regular
1809480302,source,King County GIS,regular
1809480303,city,Seattle,addr
1809480303,housenumber,101,addr
1809480303,postcode,98112,addr
1809480303,street,14th Avenue East,addr
1809480303,entrance,yes,regular
1809480303,source,King County GIS,regular
1809483259,city,Seattle,addr
1809483259,housenumber,133,addr
1809483259,postcode,98112,addr
1809483259,street,14th Avenue East,addr
1809483259,entrance,yes,regular
1809483268,city,Seattle,addr
1809483268,housenumber,105,addr
1809483268,postcode,98112,addr
1809483268,street,14th Avenue East,addr
1809483268,entrance,yes,regular
1809483268,source,King County GIS,regular
1809485829,city,Seattle,addr
1809485829,housenumber,1307,addr
1809485829,postcode,98102,addr
1809485829,street,East John Street,addr
1809485829,entrance,yes,regular
1809489233,city,Seattle,addr
1809489233,housenumber,103,addr
1809489233,postcode,98102,addr
1809489233,street,13th Avenue East,addr
1809489233,entrance,yes,regular
1809489236,city,Seattle,addr
1809489236,housenumber,1305,addr
1809489236,postcode,98122,addr
1809489236,street,East Denny Way,addr
1809489236,entrance,yes,regular
1813317630,city,Seattle,addr
1813317630,housenumber,1831,addr
1813317630,postcode,98122,addr
1813317630,street,14th Avenue,addr
1813317630,entrance,yes,regular
1813324369,city,Seattle,addr
1813324369,housenumber,1803,addr
1813324369,postcode,98122,addr
1813324369,street,14th Avenue,addr
1813324369,entrance,yes,regular
1813324378,city,Seattle,addr
1813324378,housenumber,1827,addr
1813324378,postcode,98122,addr
1813324378,street,14th Avenue,addr
1813324378,entrance,yes,regular
1813344817,housenumber,1605,addr
1813344817,postcode,98122,addr
1813344817,street,East Olive Street,addr
1813344817,entrance,yes,regular
1818200774,amenity,post_box,regular
1818200774,operator,USPS,regular
1818364536,housenumber,1325,addr
1818364536,postcode,98122,addr
1818364536,street,East Madison Street,addr
1818364536,entrance,yes,regular
1822468457,entrance,main,regular
1823521592,city,Seattle,addr
1823521592,country,US,addr
1823521592,housenumber,801,addr
1823521592,postcode,98104,addr
1823521592,street,1st Avenue,addr
1823521592,amenity,pub,regular
1823521592,email,seattle_contact@fadoirishpub.com,regular
1823521592,internet_access,wlan,regular
1823521592,microbrewery,yes,regular
1823521592,name,Fadó Irish Pub & Restaurant,regular
1823521592,phone,+1 206 264 2700,regular
1823521592,source,King County GIS;data.seattle.gov,regular
1823521592,website,http://www.fadoirishpub.com/seattle/,regular
1827091938,city,Seattle,addr
1827091938,housenumber,230,addr
1827091938,postcode,98102,addr
1827091938,street,11th Avenue East,addr
1827091938,building,entrance,regular
1827091938,source,King County GIS,regular
1827091943,entrance,yes,regular
1827149596,highway,crossing,regular
1827151300,city,Seattle,addr
1827151300,housenumber,200,addr
1827151300,postcode,98102,addr
1827151300,street,Summit Avenue East,addr
1827151300,park,entrance,regular
1827252907,crossing,uncontrolled,regular
1827252907,highway,crossing,regular
1827252911,crossing,uncontrolled,regular
1827252911,highway,crossing,regular
1827252958,crossing,uncontrolled,regular
1827252958,highway,crossing,regular
1827252962,crossing,uncontrolled,regular
1827252962,highway,crossing,regular
1836745861,city,Seattle,addr
1836745861,housenumber,77,addr
1836745861,postcode,98104,addr
1836745861,street,Yesler Way,addr
1836745861,designation,stars,regular
1836745861,name,Best Western Pioneer Square Hotel,regular
1836745861,phone,(206) 340-1234,regular
1836745861,source,Pioneer Square Association;King County GIS;data.seattle.gov,regular
1836745861,tourism,hotel,regular
1836745861,website,http://www.pioneersquare.com/,regular
1836754564,city,Seattle,addr
1836754564,housenumber,73,addr
1836754564,postcode,98104,addr
1836754564,street,Yesler Way,addr
1836754564,amenity,bar,regular
1836754564,name,Pioneer Square Saloon,regular
1836754564,phone,206-628-4444,regular
1836754564,source,Pioneer Square Association;King County GIS;data.seattle.gov,regular
1840706599,noexit,yes,regular
1847675168,barrier,cycle_barrier,regular
1847675168,foot,yes,regular
1847675172,barrier,cycle_barrier,regular
1847675172,foot,yes,regular
1850920659,noexit,yes,regular
1851741441,city,Seattle,addr
1851741441,housenumber,1300,addr
1851741441,postcode,98101,addr
1851741441,street,1st Avenue,addr
1851741441,internet_access,wlan,regular
1851741441,name,Seattle Art Museum,regular
1851741441,opening_hours,"We, Fr-Su 10:00-17:00; Th 10:00-21:00",regular
1851741441,source,http://www.seattleartmuseum.org/;King County GIS;data.seattle.gov,regular
1851741441,tourism,museum,regular
1851741441,website,http://www.seattleartmuseum.org/visit/seattle-art-museum,regular
1851741441,wikipedia,en:Seattle Art Museum,regular
1855053044,noexit,yes,regular
1855124238,highway,motorway_junction,regular
1855124238,noref,yes,regular
1855138512,man_made,buoy,regular
1855138512,name,2,regular
1855138512,type,buoy_lateral,seamark
1855138512,source,NOAA,regular
1856544799,highway,crossing,regular
1859659042,bus,yes,regular
1859659042,stop_id,2285,gtfs
1859659042,name,Denny Way & Fairview Ave N,regular
1859659042,public_transport,stop_position,regular
1859659042,ref,2285,regular
1860454179,noexit,yes,regular
1860524498,natural,tree,regular
1870382351,noexit,yes,regular
1872335101,amenity,restaurant,regular
1872335101,cuisine,regional,regular
1872335101,name,Dur Dur Cafe,regular
1884382810,crossing,traffic_signals,regular
1884382810,highway,traffic_signals,regular
1884382823,highway,traffic_signals,regular
1884382824,highway,traffic_signals,regular
1887595037,crossing,traffic_signals,regular
1887595037,highway,traffic_signals,regular
1887595038,crossing,traffic_signals,regular
1887595038,highway,traffic_signals,regular
1887595039,crossing,traffic_signals,regular
1887595039,highway,traffic_signals,regular
1919387014,city,Seattle,addr
1919387014,housenumber,2214,addr
1919387014,postcode,98121,addr
1919387014,state,WA,addr
1919387014,street,2nd Avenue,addr
1919387014,amenity,restaurant,regular
1919387014,name,Tula's,regular
1919387014,phone,+1-206-443-4221,regular
1919387014,website,http://www.tulas.com/,regular
1926509541,highway,traffic_signals,regular
1926509619,highway,traffic_signals,regular
1934502586,city,Seattle,addr
1934502586,housenumber,1500,addr
1934502586,postcode,98122,addr
1934502586,street,East Olive Way,addr
1934502586,name,Crumble & Flake Patisserie,regular
1934502586,shop,bakery,regular
1934502586,source,King County GIS,regular
1934502586,website,http://www.crumbleandflake.com,regular
1934503063,city,Seattle,addr
1934503063,housenumber,201,addr
1934503063,postcode,98102,addr
1934503063,street,Broadway East,addr
1934503063,amenity,pharmacy,regular
1934503063,name,Rite Aid,regular
1934503063,source,King County GIS,regular
1934504437,city,Seattle,addr
1934504437,housenumber,115,addr
1934504437,postcode,98102,addr
1934504437,street,Belmont Avenue East,addr
1934504437,name,Goodwill,regular
1934504437,shop,second_hand,regular
1934504437,website,http://seattlegoodwill.org,regular
1934504437,wheelchair,yes,regular
1934511929,housenumber,2200,addr
1934511929,postcode,98121,addr
1934511929,street,Westlake Avenue,addr
1934511929,date,2016-06-27,checked_exists
1934511929,level,P3,regular
1934511929,name,Whole Foods,regular
1934511929,shop,supermarket,regular
1943847921,amenity,bench,regular
1946858961,city,Seattle,addr
1946858961,housenumber,103,addr
1946858961,postcode,98104,addr
1946858961,street,1st Avenue South,addr
1946858961,amenity,restaurant,regular
1946858961,cuisine,sandwich,regular
1946858961,name,Delicatus,regular
1946858961,phone,206-623-3780,regular
1946858961,source,Pioneer Square Association;King County GIS;data.seattle.gov,regular
1946858961,website,http://www.delicatusseattle.com/,regular
1950289013,amenity,recycling,regular
1950289013,recycling_type,container,regular
1950291825,amenity,waste_basket,regular
1950295507,amenity,waste_basket,regular
1950933214,source,PGS,regular
1953045564,amenity,waste_basket,regular
1953049083,city,Seattle,addr
1953049083,country,US,addr
1953049083,postcode,98121,addr
1953049083,state,WA,addr
1953049083,street,Pine Street,addr
1953049083,amenity,waste_basket,regular
1953180908,street,Second Avenue,addr
1953180908,amenity,recycling,regular
1953180908,recycling_type,container,regular
1953243292,housename,Cherry Street Coffee House,addr
1953243292,housenumber,2121,addr
1953243292,street,First Avenue,addr
1953243292,amenity,cafe,regular
1953243292,cuisine,coffee_shop,regular
1953243292,name,Cherry Street Coffee House,regular
1953243292,source,local knowledge,regular
1953243292,website,http://cherrystreetcoffee.com/,regular
1953243292,wifi,yes,regular
1953267840,city,Seattle,addr
1953267840,housenumber,2100,addr
1953267840,postcode,98121,addr
1953267840,street,1st Avenue,addr
1953267840,name,Patagonia,regular
1953267840,phone,(206) 622-9700,regular
1953267840,shop,clothes,regular
1953267840,website,http://www.patagonia.com/,regular
1953533124,amenity,waste_basket,regular
1953590457,amenity,waste_basket,regular
1953592442,amenity,waste_basket,regular
1953593696,amenity,recycling,regular
1953593696,recycling_type,container,regular
1953596040,amenity,waste_basket,regular
1953597053,amenity,recycling,regular
1953597053,recycling_type,container,regular
1953598759,amenity,recycling,regular
1953598759,recycling_type,container,regular
1953624753,amenity,waste_basket,regular
1953625226,amenity,recycling,regular
1953625226,recycling_type,container,regular
1953675410,dataset_id,KCGIS,gtfs
1953675410,stop_id,27540,gtfs
1953675410,highway,bus_stop,regular
1953675410,name,E Yesler Way & 18th Ave S,regular
1953675410,public_transport,platform,regular
1953675410,ref,27540,regular
1953675410,source,King County GIS,regular
1953676367,amenity,waste_basket,regular
1953678304,amenity,waste_basket,regular
1956089410,amenity,waste_basket,regular
1960843348,noexit,yes,regular
1960843391,noexit,yes,regular
1960856100,traffic_calming,island,regular
1960856458,traffic_calming,island,regular
1964712416,city,Seattle,addr
1964712416,housenumber,2522,addr
1964712416,postcode,98121,addr
1964712416,street,5th Avenue,addr
1964712416,name,City Foods,regular
1964712416,phone,206-441-3663,regular
1964712416,shop,supermarket,regular
1964712416,source,King County GIS;data.seattle.gov,regular
1975835344,city,Seattle,addr
1975835344,housenumber,401,addr
1975835344,postcode,98112,addr
1975835344,street,15th Avenue East,addr
1975835344,amenity,restaurant,regular
1975835344,cuisine,italian,regular
1975835344,name,Rione XIII,regular
1975835344,source,Local knowledge,regular
1975835344,website,http://ethanstowellrestaurants.com/rionexiii/,regular
1975835345,city,Seattle,addr
1975835345,housenumber,407,addr
1975835345,postcode,98112,addr
1975835345,street,15th Avenue East,addr
1975835345,name,Tim's Barber Shop,regular
1975835345,shop,hairdresser,regular
1975835345,source,Local knowledge,regular
1975835345,website,http://timsbarbershopseattle.com/,regular
1997697055,highway,crossing,regular
1998213699,amenity,bench,regular
1998213712,amenity,waste_basket,regular
1998213716,amenity,waste_basket,regular
1998213771,amenity,bench,regular
1998213784,amenity,waste_basket,regular
1998213794,amenity,waste_basket,regular
1998218255,amenity,waste_basket,regular
1998218257,amenity,bench,regular
1998218347,amenity,bench,regular
1998218364,amenity,waste_basket,regular
1998447264,name,Madison Valley,regular
1998447264,place,suburb,regular
1999268650,housename,Moore Building,addr
1999268650,housenumber,1930,addr
1999268650,street,2nd Avenue,addr
1999268650,amenity,cafe,regular
1999268650,cuisine,coffee_shop,regular
1999268650,internet_access,yes,regular
1999268650,name,Moore Coffee,regular
1999268650,opening_hours,Mo-Fr 06:30-16:30; Sa 08:00-16:00; Su 08:00-14:00,regular
1999270661,amenity,theatre,regular
1999270661,name,Moore Theater,regular
1999272109,housenumber,1920,addr
1999272109,street,Second Avenue,addr
1999272109,amenity,bar,regular
1999272109,name,Nitelite,regular
1999272109,website,http://www.thenitelite.com/,regular
1999277634,housenumber,1926,addr
1999277634,street,Second Avenue,addr
1999277634,name,Moore Hotel,regular
1999277634,tourism,hotel,regular
1999381696,city,Seattle,addr
1999381696,housenumber,1918,addr
1999381696,postcode,98122,addr
1999381696,state,WA,addr
1999381696,street,Yesler Way,addr
1999381696,unit,A,addr
1999381696,amenity,cafe,regular
1999381696,internet_access,yes,regular
1999381696,name,Broadcast Coffee,regular
1999381696,opening_hours,Mo-Fr 06:30-19:00; Sa-Su 07:00-19:00,regular
1999381696,smoking,no,regular
1999381696,website,http://broadcastcoffee.com/public_html/welcome.html.html,regular
1999382370,name,Central District,regular
1999382370,place,suburb,regular
1999390894,housename,Landes Block,addr
1999390894,amenity,restaurant,regular
1999390894,name,Le Pichet,regular
1999390894,opening_hours,8:00-0:00,regular
1999390894,phone,(206) 256-1499,regular
1999390894,start_date,2000,regular
1999390894,website,http://lepichetseattle.com,regular
1999390895,amenity,restaurant,regular
1999390895,name,Virginia Inn,regular
