id,key,value,type
4704947,bicycle,designated,regular
4704947,cycleway,track,regular
4704947,highway,cycleway,regular
4704947,lcn,yes,regular
4704947,lit,no,regular
4704947,name,Elliott Bay Trail,regular
4704947,oneway,no,regular
4704947,segregated,no,regular
4704947,source,"survey, imagery",regular
4704947,surface,asphalt,regular
4722441,bicycle,no,regular
4722441,bridge,yes,regular
4722441,destination,Mercer Street;Seattle Center,regular
4722441,highway,motorway_link,regular
4722441,lanes,1,regular
4722441,layer,1,regular
4722441,oneway,yes,regular
4722443,bicycle,no,regular
4722443,bridge,yes,regular
4722443,destination,Stewart Street;Denny Way,regular
4722443,highway,motorway_link,regular
4722443,lanes,1,regular
4722443,layer,1,regular
4722443,oneway,yes,regular
4748960,bicycle,no,regular
4748960,hgv,designated,regular
4748960,highway,motorway,regular
4748960,lanes,4,regular
4748960,maxspeed,60 mph,regular
4748960,oneway,yes,regular
4748960,ref,I 5,regular
4748962,bicycle,no,regular
4748962,hgv,designated,regular
4748962,highway,motorway,regular
4748962,lanes,3,regular
4748962,maxspeed,60 mph,regular
4748962,oneway,yes,regular
4748962,ref,I 5,regular
4748963,bicycle,no,regular
4748963,hgv,designated,regular
4748963,highway,motorway,regular
4748963,lanes,3,regular
4748963,layer,-1,regular
4748963,maxspeed,60 mph,regular
4748963,oneway,yes,regular
4748963,ref,I 5,regular
4748963,tunnel,yes,regular
4748969,bicycle,no,regular
4748969,bridge,yes,regular
4748969,destination,Seneca Street,regular
4748969,highway,motorway_link,regular
4748969,lanes,1,regular
4748969,layer,1,regular
4748969,oneway,yes,regular
4748972,bicycle,no,regular
4748972,hgv,designated,regular
4748972,highway,motorway,regular
4748972,lanes,3,regular
4748972,maxspeed,60 mph,regular
4748972,oneway,yes,regular
4748972,ref,I 5,regular
4748973,bicycle,no,regular
4748973,bridge,yes,regular
4748973,hgv,designated,regular
4748973,highway,motorway,regular
4748973,lanes,2,regular
4748973,layer,1,regular
4748973,maxspeed,60 mph,regular
4748973,oneway,yes,regular
4748973,ref,I 5,regular
4748974,bicycle,no,regular
4748974,description,Express lanes,regular
4748974,highway,motorway,regular
4748974,lanes,1,regular
4748974,maxspeed,60 mph,regular
4748974,oneway,yes,regular
4748974,ref,I 5 Express,regular
4748976,bicycle,no,regular
4748976,description,Express lanes,regular
4748976,highway,motorway,regular
4748976,lanes,1,regular
4748976,maxspeed,60 mph,regular
4748976,oneway,yes,regular
4748976,ref,I 5 Express,regular
4749024,highway,motorway,regular
4749024,lanes,2,regular
4749024,layer,-1,regular
4749024,maxheight,4.267,regular
4749024,maxspeed,40 mph,regular
4749024,name,Battery Street Tunnel,regular
4749024,old_ref,US 99;PSH 1,regular
4749024,oneway,yes,regular
4749024,ref,WA 99,regular
4749024,tunnel,yes,regular
4749024,tunnel_name,Battery Street Tunnel,regular
4755053,bicycle,no,regular
4755053,foot,no,regular
4755053,highway,motorway,regular
4755053,lanes,2,regular
4755053,layer,-1,regular
4755053,maxheight,4.267,regular
4755053,maxspeed,40 mph,regular
4755053,name,Battery Street Tunnel,regular
4755053,old_ref,US 99; PSH 1,regular
4755053,oneway,yes,regular
4755053,ref,WA 99,regular
4755053,tunnel,yes,regular
4755053,tunnel_name,Battery Street Tunnel,regular
4755065,bridge,yes,regular
4755065,layer,2,regular
4755065,name,Seattle Center Monorail,regular
4755065,railway,monorail,regular
4755065,usage,main,regular
4755065,wikipedia,en:Seattle Center Monorail,regular
4755066,feature_id,1531909,gnis
4755066,leisure,park,regular
4755066,name,Seattle Center,regular
4755066,tourism,attraction,regular
4755066,website,http://www.seattlecenter.com/,regular
4755066,wikipedia,en:Seattle Center,regular
4755077,highway,motorway,regular
4755077,lanes,2,regular
4755077,maxspeed,40 mph,regular
4755077,name,Alaskan Way Viaduct,regular
4755077,old_ref,US 99;PSH 1,regular
4755077,oneway,yes,regular
4755077,ref,WA 99,regular
4755077,viaduct,yes,regular
4755100,destination,Denny Way;Downtown,regular
4755100,highway,trunk_link,regular
4755100,lanes,1,regular
4755100,maxspeed,30 mph,regular
4755100,name,Aurora Avenue North,regular
4755100,old_ref,US 10;US 99 Business (old US 99;PSH 1),regular
4755100,oneway,yes,regular
4755200,amenity,parking,regular
4755200,parking,surface,regular
4755208,bicycle,no,regular
4755208,highway,motorway_link,regular
4755208,lanes,1,regular
4755208,oneway,yes,regular
4755209,bicycle,no,regular
4755209,highway,motorway_link,regular
4755209,lanes,designated|,hov
4755209,minimum,2,hov
4755209,lanes,2,regular
4755209,oneway,yes,regular
4755219,bicycle,no,regular
4755219,highway,motorway_link,regular
4755219,lanes,1,regular
4755219,oneway,yes,regular
4755231,access,no,regular
4755231,bridge,yes,regular
4755231,bus,yes,regular
4755231,highway,service,regular
4755231,lanes,1,regular
4755231,layer,1,regular
4755231,oneway,yes,regular
4755231,service,driveway,regular
4755233,access,no,regular
4755233,bridge,yes,regular
4755233,bus,yes,regular
4755233,highway,service,regular
4755233,lanes,1,regular
4755233,layer,1,regular
4755233,oneway,yes,regular
4755233,service,driveway,regular
4755237,access,no,regular
4755237,bicycle,no,regular
4755237,bus,yes,regular
4755237,cutting,yes,regular
4755237,highway,motorway_link,regular
4755237,lanes,1,regular
4755237,oneway,reversible,regular
4755239,bicycle,no,regular
4755239,bus,designated,regular
4755239,highway,motorway_link,regular
4755239,lanes:forward,designated,hov
4755239,minimum,2,hov
4755239,lanes,1,regular
4755239,motorcycle,yes,regular
4755239,oneway,reversible,regular
4755244,bicycle,no,regular
4755244,highway,motorway_link,regular
4755244,lanes:forward,designated,hov
4755244,minimum,2,hov
4755244,lanes,1,regular
4755244,layer,-1,regular
4755244,motorcycle,yes,regular
4755244,oneway,reversible,regular
4755244,tunnel,yes,regular
4755249,bicycle,no,regular
4755249,highway,motorway_link,regular
4755249,lanes,1,regular
4755249,oneway,yes,regular
4755256,bicycle,no,regular
4755256,description,Express lanes,regular
4755256,highway,motorway,regular
4755256,lanes,4,regular
4755256,maxspeed,60 mph,regular
4755256,oneway,reversible,regular
4755256,ref,I 5 Express,regular
4759238,bicycle,no,regular
4759238,description,Express lanes,regular
4759238,highway,motorway,regular
4759238,lanes,1,regular
4759238,maxspeed,60 mph,regular
4759238,oneway,reversible,regular
4759238,ref,I 5 Express,regular
4794449,highway,trunk_link,regular
4794449,lanes,2,regular
4794449,name,Aurora Avenue North,regular
4794449,old_ref,US 10;US 99 Business (old US 99;PSH 1),regular
4794449,oneway,yes,regular
4798461,source,PGS,regular
4798549,bicycle,no,regular
4798549,foot,no,regular
4798549,highway,motorway,regular
4798549,lanes,2,regular
4798549,maxspeed,40 mph,regular
4798549,name,Aurora Avenue North,regular
4798549,old_ref,US 99;PSH 1,regular
4798549,oneway,yes,regular
4798549,ref,WA 99,regular
4809907,bridge,yes,regular
4809907,highway,motorway_link,regular
4809907,lanes,1,regular
4809907,layer,2,regular
4809907,oneway,yes,regular
4809908,highway,motorway_link,regular
4809908,lanes,1,regular
4809908,oneway,yes,regular
4809908,sidewalk,no,regular
4848632,bicycle,no,regular
4848632,highway,motorway_link,regular
4848632,lanes,2,regular
4848632,oneway,reversible,regular
4848633,bicycle,no,regular
4848633,forward,Stewart Street,destination
4848633,highway,motorway_link,regular
4848633,lanes,2,regular
4848633,layer,-1,regular
4848633,oneway,reversible,regular
4856864,bridge,viaduct,regular
4856864,highway,motorway,regular
4856864,lanes,3,regular
4856864,layer,2,regular
4856864,maxspeed,40 mph,regular
4856864,name,Alaskan Way Viaduct,regular
4856864,old_ref,US 99;PSH 1,regular
4856864,oneway,yes,regular
4856864,ref,WA 99,regular
4964042,natural,coastline,regular
4964042,source,PGS & Bing,regular
5130429,bicycle,no,regular
5130429,hgv,designated,regular
5130429,highway,motorway,regular
5130429,lanes,designated|||||,hov
5130429,minimum,2,hov
5130429,lanes,6,regular
5130429,maxspeed,60 mph,regular
5130429,oneway,yes,regular
5130429,ref,I 5,regular
5491729,source,Yahoo aerial imagery,regular
5491732,source,PGS,regular
5491733,source,PGS,regular
5919117,bicycle,yes,regular
5919117,duration,01:00,regular
5919117,foot,yes,regular
5919117,motorcar,yes,regular
5919117,name,Seattle-Bremerton Ferry,regular
5919117,operator,Washington State Ferries,regular
5919117,ref,WA 304,regular
5919117,route,ferry,regular
5919117,cfcc,A65,tiger
6323684,access,yes,regular
6323684,bicycle,yes,regular
6323684,foot,yes,regular
6323684,highway,residential,regular
6323684,lanes,2,regular
6323684,maxspeed,25 mph,regular
6323684,name,East Mercer Street,regular
6323684,note,"Neighbors are encroaching on this right-of-way, so it cannot be considered open.",regular
6323684,cfcc,A41,tiger
6323684,county,"King, WA",tiger
6323684,name_base,Mercer,tiger
6323684,name_direction_prefix,E,tiger
6323684,name_type,St,tiger
6323684,reviewed,no,tiger
6323684,zip_left,98112,tiger
6323684,zip_right,98112,tiger
6323849,bicycle,designated,regular
6323849,cycleway,shared_lane,regular
6323849,highway,tertiary,regular
6323849,lanes,2,regular
6323849,maxspeed,30 mph,regular
6323849,name,East Aloha Street,regular
6323849,cfcc,A41,tiger
6323849,county,"King, WA",tiger
6323849,name_base,Aloha,tiger
6323849,name_direction_prefix,E,tiger
6323849,name_type,St,tiger
6323849,reviewed,no,tiger
6323849,zip_left,98102; 98112,tiger
6323849,zip_right,98102; 98112,tiger
6324947,highway,unclassified,regular
6324947,lanes,2,regular
6324947,maxspeed,25 mph,regular
6324947,name,6th Avenue North,regular
6324947,county,"King, WA",tiger
6324947,name_base,6th,tiger
6324947,name_direction_suffix,N,tiger
6324947,name_type,Ave,tiger
6324947,reviewed,yes,tiger
6324947,zip_left,98109,tiger
6324947,zip_right,98109,tiger
6325234,highway,service,regular
6325234,service,driveway,regular
6325234,cfcc,A74,tiger
6325234,county,"King, WA",tiger
6325234,reviewed,yes,tiger
6325598,foot,no,regular
6325598,highway,primary,regular
6325598,lanes,2,regular
6325598,maxspeed,15 mph,regular
6325598,name,Colman Dock,regular
6325598,oneway,yes,regular
6325598,ref,WA 304;WA 305,regular
6325598,sidewalk,none,regular
6325598,cfcc,A74,tiger
6325598,county,"King, WA",tiger
6327282,highway,steps,regular
6327282,name,Galer Street,regular
6327282,cfcc,A72,tiger
6327282,county,"King, WA",tiger
6327309,bridge,yes,regular
6327309,highway,footway,regular
6327309,layer,1,regular
6327309,name,Bell Street,regular
6327309,cfcc,A71,tiger
6327309,county,"King, WA",tiger
6328729,highway,service,regular
6328729,cfcc,A41,tiger
6328729,county,"King, WA",tiger
6328897,alt_name,Republican Hill Climb,regular
6328897,highway,footway,regular
6328897,name,East Republican Street,regular
6328897,cfcc,A72,tiger
6328897,county,"King, WA",tiger
6328897,reviewed,yes,tiger
6328899,highway,steps,regular
6328899,name,East Harrison Street,regular
6328899,cfcc,A72,tiger
6328899,county,"King, WA",tiger
6328899,reviewed,yes,tiger
6328900,highway,service,regular
6328900,lanes,1,regular
6328900,maxspeed,15 mph,regular
6328900,service,alley,regular
6332135,highway,service,regular
6332135,lanes,2,regular
6332135,name,Lenora Street,regular
6332135,service,driveway,regular
6332135,cfcc,A71,tiger
6332135,county,"King, WA",tiger
6335955,highway,service,regular
6335955,lanes,1,regular
6335955,maxspeed,15 mph,regular
6335955,name,Woodrow Place East,regular
6335955,service,alley,regular
6335955,cfcc,A41,tiger
6335955,county,"King, WA",tiger
6335955,name_base,Woodrow,tiger
6335955,name_direction_suffix,E,tiger
6335955,name_type,Pl,tiger
6335955,reviewed,no,tiger
6335955,zip_left,98112,tiger
6335955,zip_right,98112,tiger
6335965,access,private,regular
6335965,highway,service,regular
6335965,service,driveway,regular
6335965,cfcc,A41,tiger
6335965,county,"King, WA",tiger
6335965,reviewed,no,tiger
6336174,highway,residential,regular
6336174,lanes,2,regular
6336174,maxspeed,25 mph,regular
6336174,name,East Columbia Street,regular
6336174,cfcc,A41,tiger
6336174,county,"King, WA",tiger
6336174,name_base,Columbia,tiger
6336174,name_direction_prefix,E,tiger
6336174,name_type,St,tiger
6336174,reviewed,no,tiger
6336174,zip_left,98122,tiger
6336174,zip_right,98122,tiger
6339665,highway,residential,regular
6339665,lanes,2,regular
6339665,maxspeed,25 mph,regular
6339665,name,East Prospect Street,regular
6339665,cfcc,A41,tiger
6339665,county,"King, WA",tiger
6339665,name_base,Prospect,tiger
6339665,name_direction_prefix,E,tiger
6339665,name_type,St,tiger
6339665,reviewed,no,tiger
6339665,zip_left,98112,tiger
6339665,zip_right,98112,tiger
6341064,highway,secondary,regular
6341064,lanes,4,regular
6341064,backward,2,lanes
6341064,forward,2,lanes
6341064,maxspeed,30 mph,regular
6341064,name,East Cherry Street,regular
6341064,sidewalk,both,regular
6341064,cfcc,A41,tiger
6341064,county,"King, WA",tiger
6341064,name_base,Cherry,tiger
6341064,name_direction_prefix,E,tiger
6341064,name_type,St,tiger
6341064,zip_left,98122,tiger
6341064,zip_right,98122,tiger
6341066,highway,residential,regular
6341066,lanes,2,regular
6341066,maxspeed,25 mph,regular
6341066,name,East Cherry Street,regular
6341066,cfcc,A41,tiger
6341066,county,"King, WA",tiger
6341066,name_base,Cherry,tiger
6341066,name_direction_prefix,E,tiger
6341066,name_type,St,tiger
6341066,zip_left,98122,tiger
6341066,zip_right,98122,tiger
6341099,access,yes,regular
6341099,cycleway,no,regular
6341099,foot,yes,regular
6341099,highway,service,regular
6341099,lanes,1,regular
6341099,maxspeed,15 mph,regular
6341099,name,Broadway Court,regular
6341099,service,alley,regular
6341099,cfcc,A41,tiger
6341099,county,"King, WA",tiger
6341099,name_base,Broadway,tiger
6341099,name_type,Ct,tiger
6341099,zip_left,98122,tiger
6341099,zip_right,98122,tiger
6341286,highway,residential,regular
6341286,lanes,2,regular
6341286,maxspeed,25 mph,regular
6341286,name,Volunteer Park Road,regular
6341286,cfcc,A41,tiger
6341286,county,"King, WA",tiger
6341286,name_base,Volunteer Park,tiger
6341286,name_type,Rd,tiger
6341286,reviewed,yes,tiger
6341290,bicycle,yes,regular
6341290,fixme,are cars allowed here?,regular
6341290,foot,designated,regular
6341290,highway,residential,regular
6341290,lanes,2,regular
6341290,maxspeed,25 mph,regular
6341290,motor_vehicle,no,regular
6341290,name,Volunteer Park Road,regular
6341290,cfcc,A41,tiger
6341290,county,"King, WA",tiger
6341290,name_base,Volunteer Park,tiger
6341290,name_type,Rd,tiger
6341290,reviewed,yes,tiger
6341293,highway,residential,regular
6341293,lanes,2,regular
6341293,maxspeed,25 mph,regular
6341293,name,Volunteer Park Road,regular
6341293,cfcc,A41,tiger
6341293,county,"King, WA",tiger
6341293,name_base,Volunteer Park,tiger
6341293,name_type,Rd,tiger
6341293,reviewed,yes,tiger
6341490,highway,residential,regular
6341490,lanes,2,regular
6341490,maxspeed,25 mph,regular
6341490,name,Madrona Place East,regular
6341490,cfcc,A41,tiger
6341490,county,"King, WA",tiger
6341490,name_base,Madrona,tiger
6341490,name_direction_suffix,E,tiger
6341490,name_type,Pl,tiger
6341490,reviewed,no,tiger
6341490,zip_left,98112,tiger
6341490,zip_right,98112,tiger
6342565,highway,residential,regular
6342565,lanes,1,regular
6342565,maxspeed,25 mph,regular
6342565,name,35th Avenue East,regular
6342565,oneway,yes,regular
6342565,cfcc,A41,tiger
6342565,county,"King, WA",tiger
6342565,name_base,35th,tiger
6342565,name_direction_suffix,E,tiger
6342565,name_type,Ave,tiger
6342565,reviewed,no,tiger
6342565,zip_left,98112,tiger
6342565,zip_right,98112,tiger
6342570,highway,residential,regular
6342570,lanes,2,regular
6342570,maxspeed,25 mph,regular
6342570,name,35th Avenue East,regular
6342570,cfcc,A41,tiger
6342570,county,"King, WA",tiger
6342570,name_base,35th,tiger
6342570,name_direction_suffix,E,tiger
6342570,name_type,Ave,tiger
6342570,reviewed,no,tiger
6342570,zip_left,98112,tiger
6342570,zip_right,98112,tiger
6343878,highway,residential,regular
6343878,lanes,2,regular
6343878,maxspeed,25 mph,regular
6343878,name,11th Avenue,regular
6343878,cfcc,A41,tiger
6343878,county,"King, WA",tiger
6343878,name_base,11th,tiger
6343878,name_type,Ave,tiger
6343878,zip_left,98122,tiger
6343878,zip_right,98122,tiger
6343890,highway,tertiary,regular
6343890,lanes,2,regular
6343890,maxspeed,30 mph,regular
6343890,name,11th Avenue,regular
6343890,oneway,yes,regular
6343890,cfcc,A41,tiger
6343890,county,"King, WA",tiger
6343890,name_base,11th,tiger
6343890,name_type,Ave,tiger
6343890,zip_left,98122,tiger
6343890,zip_right,98122,tiger
6343890,lanes,left|right,turn
6343949,highway,residential,regular
6343949,lanes,2,regular
6343949,maxspeed,25 mph,regular
6343949,name,East Olive Street,regular
6343949,surface,paved,regular
6343949,cfcc,A41,tiger
6343949,county,"King, WA",tiger
6343949,name_base,Olive,tiger
6343949,name_direction_prefix,E,tiger
6343949,name_type,St,tiger
6343949,zip_left,98122,tiger
6343949,zip_right,98122,tiger
6343952,highway,residential,regular
6343952,lanes,2,regular
6343952,maxspeed,25 mph,regular
6343952,name,East Olive Street,regular
6343952,cfcc,A41,tiger
6343952,county,"King, WA",tiger
6343952,name_base,Olive,tiger
6343952,name_direction_prefix,E,tiger
6343952,name_type,Street,tiger
6343952,zip_left,98122,tiger
6343952,zip_right,98122,tiger
6343958,highway,residential,regular
6343958,lanes,2,regular
6343958,maxspeed,25 mph,regular
6343958,name,East Olive Street,regular
6343958,cfcc,A41,tiger
6343958,county,"King, WA",tiger
6343958,name_base,Olive,tiger
6343958,name_direction_prefix,E,tiger
6343958,name_type,St,tiger
6343958,reviewed,no,tiger
6343958,zip_left,98122,tiger
6343958,zip_right,98122,tiger
6343960,highway,residential,regular
6343960,lanes,2,regular
6343960,maxspeed,25 mph,regular
6343960,name,East Olive Street,regular
6343960,oneway,yes,regular
6343960,cfcc,A41,tiger
6343960,county,"King, WA",tiger
6343960,name_base,Olive,tiger
6343960,name_direction_prefix,E,tiger
6343960,name_type,St,tiger
6343960,reviewed,no,tiger
6343960,zip_left,98122,tiger
6343960,zip_right,98122,tiger
6344425,highway,residential,regular
6344425,lanes,2,regular
6344425,maxspeed,25 mph,regular
6344425,name,39th Avenue East,regular
6344425,cfcc,A41,tiger
6344425,county,"King, WA",tiger
6344425,name_base,39th,tiger
6344425,name_direction_suffix,E,tiger
6344425,name_type,Ave,tiger
6344425,reviewed,no,tiger
6344425,zip_left,98112,tiger
6344425,zip_right,98112,tiger
6344428,highway,residential,regular
6344428,lanes,2,regular
6344428,maxspeed,25 mph,regular
6344428,name,39th Avenue East,regular
6344428,cfcc,A41,tiger
6344428,county,"King, WA",tiger
6344428,name_base,39th,tiger
6344428,name_direction_suffix,E,tiger
6344428,name_type,Ave,tiger
6344428,reviewed,no,tiger
6344428,zip_left,98112,tiger
6344428,zip_right,98112,tiger
6344432,bicycle,yes,regular
6344432,bridge,yes,regular
6344432,highway,path,regular
6344432,name,39th Avenue,regular
6344432,cfcc,A41,tiger
6344432,county,"King, WA",tiger
6344432,name_base,39th,tiger
6344432,name_direction_suffix,E,tiger
6344432,name_type,Ave,tiger
6344432,reviewed,no,tiger
6344432,zip_left,98122,tiger
6344432,zip_right,98122,tiger
6344499,highway,residential,regular
6344499,lanes,2,regular
6344499,maxspeed,25 mph,regular
6344499,name,Bell Street,regular
6344499,sidewalk,both,regular
6344499,cfcc,A41,tiger
6344499,county,"King, WA",tiger
6344499,name_base,Bell,tiger
6344499,name_type,St,tiger
6344499,zip_left,98121,tiger
6344499,zip_right,98121,tiger
6344595,highway,tertiary,regular
6344595,lanes,2,regular
6344595,maxspeed,30 mph,regular
6344595,name,9th Avenue,regular
6344595,oneway,yes,regular
6344595,sidewalk,both,regular
6344595,surface,asphalt,regular
6344595,cfcc,A41,tiger
6344595,county,"King, WA",tiger
6344595,name_base,9th,tiger
6344595,name_type,Avenue,tiger
6344595,zip_left,98101,tiger
6344595,zip_right,98101,tiger
6344598,bicycle,designated,regular
6344598,left,shared_lane,cycleway
6344598,right,lane,cycleway
6344598,highway,tertiary,regular
6344598,lanes,2,regular
6344598,maxspeed,30 mph,regular
6344598,name,9th Avenue,regular
6344598,cfcc,A41,tiger
6344598,county,"King, WA",tiger
6344598,name_base,9th,tiger
6344598,name_type,Avenue,tiger
6344598,zip_left,98101,tiger
6344598,zip_right,98101,tiger
6344763,highway,unclassified,regular
6344763,lanes,2,regular
6344763,maxspeed,25 mph,regular
6344763,name,Terry Avenue North,regular
6344763,oneway,yes,regular
6344763,cfcc,A41,tiger
6344763,county,"King, WA",tiger
6344763,name_base,Terry,tiger
6344763,name_direction_suffix,N,tiger
6344763,name_type,Ave,tiger
6344763,zip_left,98109,tiger
6344763,zip_right,98109,tiger
6344809,highway,secondary,regular
6344809,lanes,2,regular
6344809,maxspeed,30 mph,regular
6344809,name,Yesler Way,regular
6344809,sidewalk,left,regular
6344809,source,"Yahoo,TIGER",regular
6345104,bicycle,yes,regular
6345104,highway,secondary,regular
6345104,lanes,2,regular
6345104,maxspeed,30 mph,regular
6345104,name,Broadway,regular
6345104,cfcc,A41,tiger
6345104,county,"King, WA",tiger
6345104,name_base,Broadway,tiger
6345104,zip_left,98122,tiger
6345104,zip_right,98122,tiger
6345302,highway,residential,regular
6345302,lanes,2,regular
6345302,maxspeed,25 mph,regular
6345302,name,Evergreen Place,regular
6345302,cfcc,A41,tiger
6345302,county,"King, WA",tiger
6345302,name_base,Evergreen,tiger
6345302,name_type,Pl,tiger
6345302,reviewed,no,tiger
6345302,zip_left,98122,tiger
6345302,zip_right,98122,tiger
6345328,highway,residential,regular
6345328,lanes,2,regular
6345328,maxspeed,25 mph,regular
6345328,name,East Valley Street,regular
6345328,cfcc,A41,tiger
6345328,county,"King, WA",tiger
6345328,name_base,Valley,tiger
6345328,name_direction_prefix,E,tiger
6345328,name_type,St,tiger
6345328,reviewed,no,tiger
6345328,zip_left,98112,tiger
6345328,zip_right,98112,tiger
6345330,highway,residential,regular
6345330,lanes,2,regular
6345330,maxspeed,25 mph,regular
6345330,name,East Valley Street,regular
6345330,cfcc,A41,tiger
6345330,county,"King, WA",tiger
6345330,name_base,Valley,tiger
6345330,name_direction_prefix,E,tiger
6345330,name_type,St,tiger
6345330,reviewed,no,tiger
6345330,zip_left,98112,tiger
6345330,zip_right,98112,tiger
6345333,highway,residential,regular
6345333,lanes,2,regular
6345333,maxspeed,25 mph,regular
6345333,name,East Valley Street,regular
6345333,cfcc,A41,tiger
6345333,county,"King, WA",tiger
6345333,name_base,Valley,tiger
6345333,name_direction_prefix,E,tiger
6345333,name_type,St,tiger
6345333,reviewed,no,tiger
6345333,zip_left,98112,tiger
6345333,zip_right,98112,tiger
6345417,highway,residential,regular
6345417,lanes,2,regular
6345417,maxspeed,25 mph,regular
6345417,name,Norwood Place,regular
6345417,cfcc,A41,tiger
6345417,county,"King, WA",tiger
6345417,name_base,Norwood,tiger
6345417,name_type,Pl,tiger
6345417,reviewed,no,tiger
6345417,zip_left,98122,tiger
6345417,zip_right,98122,tiger
6346101,bicycle,yes,regular
6346101,bridge,yes,regular
6346101,highway,footway,regular
6346101,layer,1,regular
6346101,name,Galer Street,regular
6346101,cfcc,A41,tiger
6346101,county,"King, WA",tiger
6346101,name_base,Galer,tiger
6346101,name_type,St,tiger
6346101,reviewed,yes,tiger
6346101,zip_left,98109,tiger
6346101,zip_right,98109,tiger
6346108,highway,residential,regular
6346108,lanes,2,regular
6346108,maxspeed,25 mph,regular
6346108,name,Galer Street,regular
6346108,cfcc,A41,tiger
6346108,county,"King, WA",tiger
6346108,name_base,Galer,tiger
6346108,name_type,St,tiger
6346108,reviewed,yes,tiger
6346108,zip_left,98109,tiger
6346108,zip_right,98109,tiger
6346308,highway,residential,regular
6346308,lanes,2,regular
6346308,maxspeed,25 mph,regular
6346308,name,East Mercer Street,regular
6346308,cfcc,A41,tiger
6346308,county,"King, WA",tiger
6346308,name_base,Mercer,tiger
6346308,name_direction_prefix,E,tiger
6346308,name_type,Street,tiger
6346308,zip_left,98112,tiger
6346308,zip_right,98112,tiger
6346312,highway,residential,regular
6346312,lanes,2,regular
6346312,maxspeed,25 mph,regular
6346312,name,East Mercer Street,regular
6346312,cfcc,A41,tiger
6346312,county,"King, WA",tiger
6346312,name_base,Mercer,tiger
6346312,name_direction_prefix,E,tiger
6346312,name_type,St,tiger
6346312,reviewed,no,tiger
6346312,zip_left,98112,tiger
6346312,zip_right,98112,tiger
6346315,highway,residential,regular
6346315,lanes,2,regular
6346315,maxspeed,25 mph,regular
6346315,name,East Mercer Street,regular
6346315,cfcc,A41,tiger
6346315,county,"King, WA",tiger
6346315,name_base,Mercer,tiger
6346315,name_direction_prefix,E,tiger
6346315,name_type,St,tiger
6346315,reviewed,no,tiger
6346315,zip_left,98112,tiger
6346315,zip_right,98112,tiger
6346524,highway,residential,regular
6346524,lanes,2,regular
6346524,maxspeed,25 mph,regular
6346524,name,11th Avenue East,regular
6346524,cfcc,A41,tiger
6346524,county,"King, WA",tiger
6346524,name_base,11th,tiger
6346524,name_direction_suffix,E,tiger
6346524,name_type,Ave,tiger
6346524,reviewed,yes,tiger
6346524,zip_left,98102,tiger
6346524,zip_right,98102,tiger
6346526,highway,residential,regular
6346526,lanes,2,regular
6346526,maxspeed,25 mph,regular
6346526,name,11th Avenue East,regular
6346526,surface,asphalt,regular
6346526,cfcc,A41,tiger
6346526,county,"King, WA",tiger
6346526,name_base,11th,tiger
6346526,name_direction_suffix,E,tiger
6346526,name_type,Ave,tiger
6346526,zip_left,98102,tiger
6346526,zip_right,98102,tiger
6346769,highway,residential,regular
6346769,lanes,2,regular
6346769,maxspeed,25 mph,regular
6346769,name,16th Avenue,regular
6346769,cfcc,A41,tiger
6346769,county,"King, WA",tiger
6346769,name_base,16th,tiger
6346769,name_type,Ave,tiger
6346769,zip_left,98122,tiger
6346769,zip_right,98122,tiger
6347526,highway,residential,regular
6347526,lanes,1,regular
6347526,maxspeed,25 mph,regular
6347526,name,3rd Avenue South,regular
6347526,oneway,yes,regular
6347526,sidewalk,both,regular
6347526,cfcc,A41,tiger
6347526,county,"King, WA",tiger
6347526,name_base,3rd,tiger
6347526,name_direction_suffix,S,tiger
6347526,name_type,Avenue,tiger
6347526,zip_left,98104,tiger
6347526,zip_right,98104,tiger
6347973,highway,residential,regular
6347973,lanes,2,regular
6347973,maxspeed,25 mph,regular
6347973,name,East Denny Blaine Place,regular
6347973,cfcc,A41,tiger
6347973,county,"King, WA",tiger
6347973,name_base,Blaine; 40th:Denny Blaine,tiger
6347973,name_direction_prefix,E,tiger
6347973,name_direction_suffix,E,tiger
6347973,name_type,Pl; Ave:Pl,tiger
6347973,reviewed,no,tiger
6347973,zip_left,98112,tiger
6347973,zip_right,98112,tiger
6348023,highway,footway,regular
6348023,name,34th Avenue,regular
6348023,cfcc,A41,tiger
6348023,county,"King, WA",tiger
6348023,name_base,34th,tiger
6348023,name_type,Ave,tiger
6348023,reviewed,no,tiger
6348023,zip_left,98122,tiger
6348023,zip_right,98122,tiger
6348024,highway,residential,regular
6348024,lanes,2,regular
6348024,maxspeed,25 mph,regular
6348024,name,34th Avenue,regular
6348024,cfcc,A41,tiger
6348024,county,"King, WA",tiger
6348024,name_base,34th,tiger
6348024,name_type,Ave,tiger
6348024,reviewed,no,tiger
6348024,zip_left,98122,tiger
6348024,zip_right,98122,tiger
6348374,highway,residential,regular
6348374,lanes,2,regular
6348374,maxspeed,25 mph,regular
6348374,name,Erie Avenue,regular
6348374,cfcc,A41,tiger
6348374,county,"King, WA",tiger
6348374,name_base,Erie,tiger
6348374,name_type,Ave,tiger
6348374,reviewed,no,tiger
6348374,zip_left,98122,tiger
6348374,zip_right,98122,tiger
6348400,highway,residential,regular
6348400,lanes,2,regular
6348400,maxspeed,25 mph,regular
6348400,name,Belmont Place East,regular
6348400,cfcc,A41,tiger
6348400,county,"King, WA",tiger
